Unique Key,Created Date,Complaint Type,Descriptor,Incident Address,Street Name,Latitude,Longitude,Location,Complaint Category,Category
60773988,2024-04-04 21:05:48,Noise - Commercial,Loud Music/Party,58 STONE STREET,STONE STREET,40.70444792543079,-74.01016365988858,"(40.70444792543079, -74.01016365988858)",Noise,Very High
60776718,2024-04-04 21:04:56,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60773989,2024-04-04 21:04:00,Noise - Commercial,Loud Music/Party,52 STONE STREET,STONE STREET,40.70439027897919,-74.01023578489063,"(40.70439027897919, -74.01023578489063)",Noise,Very High
60770031,2024-04-04 20:48:15,Noise - Commercial,Loud Music/Party,518 WEST   27 STREET,WEST   27 STREET,40.75066178373737,-74.00343234416158,"(40.75066178373737, -74.00343234416158)",Noise,High
60777983,2024-04-04 20:45:15,Noise - Commercial,Loud Music/Party,81 PEARL STREET,PEARL STREET,40.70402248369477,-74.01019966172146,"(40.70402248369477, -74.01019966172146)",Noise,High
60778074,2024-04-04 20:43:24,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60768681,2024-04-04 20:41:20,Noise - Commercial,Loud Music/Party,83 PEARL STREET,PEARL STREET,40.70405542501853,-74.01015278003295,"(40.704055425018524, -74.01015278003295)",Noise,High
60775426,2024-04-04 20:41:07,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60772739,2024-04-04 20:38:39,Noise - Street/Sidewalk,Loud Music/Party,25 CENTRAL ROAD,CENTRAL ROAD,40.7942212081307,-73.92099719649754,"(40.7942212081307, -73.92099719649754)",Noise,Very High
60774090,2024-04-04 20:38:20,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60775325,2024-04-04 20:27:24,Noise - Commercial,Loud Music/Party,40 AVENUE B,AVENUE B,40.72282053302746,-73.98287070232877,"(40.72282053302746, -73.98287070232877)",Noise,High
60775993,2024-04-04 20:13:22,Noise - Helicopter,Other,208 EAST   28 STREET,EAST   28 STREET,40.74180836717385,-73.98049489472714,"(40.74180836717385, -73.98049489472714)",Noise,Very High
60768780,2024-04-04 20:13:18,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60775324,2024-04-04 20:07:07,Noise - Commercial,Loud Music/Party,95 DELANCEY STREET,DELANCEY STREET,40.71884963627994,-73.98921726619577,"(40.71884963627994, -73.98921726619577)",Noise,High
60777974,2024-04-04 20:03:08,Noise - Commercial,Banging/Pounding,3920 BROADWAY,BROADWAY,40.838536015095094,-73.94159475699887,"(40.838536015095094, -73.94159475699887)",Noise,High
60775411,2024-04-04 19:54:12,Noise - Street/Sidewalk,Loud Music/Party,1600 BROADWAY,BROADWAY,40.76034977218626,-73.98471283716431,"(40.76034977218626, -73.98471283716431)",Noise,High
60772635,2024-04-04 19:43:36,Noise - Commercial,Loud Music/Party,108 WEST   73 STREET,WEST   73 STREET,40.77833787782544,-73.9788882674191,"(40.77833787782544, -73.9788882674191)",Noise,High
60774640,2024-04-04 19:30:30,Noise - Helicopter,Other,16 WEST   74 STREET,WEST   74 STREET,40.77782398774844,-73.97571826468742,"(40.77782398774844, -73.97571826468742)",Noise,High
60773318,2024-04-04 19:30:03,Noise - Helicopter,Other,13 WEST   73 STREET,WEST   73 STREET,40.777080195269576,-73.97586657160387,"(40.777080195269576, -73.97586657160387)",Noise,High
60773317,2024-04-04 19:29:29,Noise - Helicopter,Other,11 WEST   75 STREET,WEST   75 STREET,40.77843868858167,-73.9751547712742,"(40.77843868858167, -73.9751547712742)",Noise,High
60778648,2024-04-04 19:28:07,Noise - Helicopter,Other,112 WEST   74 STREET,WEST   74 STREET,40.77894711278171,-73.97836812944034,"(40.77894711278171, -73.97836812944034)",Noise,High
60771451,2024-04-04 19:23:09,Noise - Vehicle,Car/Truck Music,524 WEST  169 STREET,WEST  169 STREET,40.840850336148144,-73.93737508387434,"(40.840850336148144, -73.93737508387434)",Noise,Very High
60769350,2024-04-04 19:11:44,Noise - Helicopter,Other,208 EAST   30 STREET,EAST   30 STREET,40.74301314289511,-73.97951656251196,"(40.74301314289511, -73.97951656251196)",Noise,Very High
60776300,2024-04-04 19:08:39,Street Condition,Plate Condition - Shifted,EAST   23 STREET,EAST   23 STREET,40.739511651375075,-73.98474287842652,"(40.739511651375075, -73.98474287842652)",Other,High
60778649,2024-04-04 18:44:31,Noise - Helicopter,Other,208 EAST   29 STREET,EAST   29 STREET,40.742384671872344,-73.97995341404733,"(40.742384671872344, -73.97995341404733)",Noise,Very High
60770826,2024-04-04 18:41:10,Missed Collection,Trash,531 9 AVENUE,9 AVENUE,40.75684009165375,-73.99379882837499,"(40.75684009165375, -73.99379882837499)",Garbage,High
60772731,2024-04-04 17:30:42,Noise - Street/Sidewalk,Loud Music/Party,100 WEST   34 STREET,WEST   34 STREET,40.74990915790435,-73.98808618285584,"(40.74990915790435, -73.98808618285584)",Noise,High
60776637,2024-04-04 17:22:35,Noise - Commercial,Loud Music/Party,248 WEST  132 STREET,WEST  132 STREET,40.81398418999208,-73.94654754241463,"(40.81398418999208, -73.94654754241463)",Noise,High
60778068,2024-04-04 17:05:37,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60775408,2024-04-04 17:04:09,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60768765,2024-04-04 16:37:51,Noise - Street/Sidewalk,Loud Music/Party,WEST   34 STREET,WEST   34 STREET,40.74985424754985,-73.98793821748563,"(40.74985424754985, -73.98793821748563)",Noise,High
60775414,2024-04-04 16:29:18,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60774084,2024-04-04 16:28:08,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60770112,2024-04-04 16:27:32,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60778078,2024-04-04 16:26:33,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60770032,2024-04-04 16:24:03,Noise - Commercial,Loud Music/Party,484 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.78594303445579,-73.97630030310435,"(40.78594303445579, -73.97630030310435)",Noise,High
60772727,2024-04-04 16:23:45,Noise - Street/Sidewalk,Loud Music/Party,WEST   48 STREET,WEST   48 STREET,40.75984192199021,-73.984175109585,"(40.75984192199021, -73.984175109585)",Noise,High
60776464,2024-04-04 15:46:13,Noise - Vehicle,Car/Truck Horn,10 5 AVENUE,5 AVENUE,40.732414669162935,-73.99624385716795,"(40.732414669162935, -73.99624385716795)",Noise,High
60771161,2024-04-04 15:45:52,Noise - Vehicle,Car/Truck Horn,7 WORLD TRADE CENTER,WORLD TRADE CENTER,40.71322004182904,-74.01170886510467,"(40.71322004182904, -74.01170886510467)",Noise,High
60776463,2024-04-04 15:44:37,Noise - Vehicle,Car/Truck Horn,524 WEST   59 STREET,WEST   59 STREET,40.77078572075023,-73.9885120720818,"(40.77078572075023, -73.9885120720818)",Noise,High
60774105,2024-04-04 15:12:44,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60770105,2024-04-04 15:11:01,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60770114,2024-04-04 15:02:40,Noise - Street/Sidewalk,Loud Music/Party,330 EAST    4 STREET,EAST    4 STREET,40.72178786691218,-73.97902162534088,"(40.72178786691218, -73.97902162534088)",Noise,High
60777336,2024-04-04 14:40:18,Street Condition,Cave-in,261 DYCKMAN STREET,DYCKMAN STREET,40.866579522650774,-73.9285146035255,"(40.866579522650774, -73.9285146035255)",Other,High
60771436,2024-04-04 13:29:50,Noise - Street/Sidewalk,Loud Music/Party,123 WEST  112 STREET,WEST  112 STREET,40.8001097039676,-73.95307089651757,"(40.8001097039676, -73.95307089651757)",Noise,High
60776712,2024-04-04 13:14:23,Noise - Street/Sidewalk,Loud Music/Party,123 WEST  112 STREET,WEST  112 STREET,40.8001097039676,-73.95307089651757,"(40.8001097039676, -73.95307089651757)",Noise,High
60778066,2024-04-04 12:55:13,Noise - Street/Sidewalk,Loud Music/Party,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60777309,2024-04-04 12:35:40,Noise - Helicopter,Other,21 WEST   73 STREET,WEST   73 STREET,40.777159833299855,-73.97606151681762,"(40.777159833299855, -73.97606151681762)",Noise,High
60777311,2024-04-04 12:33:41,Noise - Helicopter,Other,13 WEST   74 STREET,WEST   74 STREET,40.77781848608801,-73.97566049602553,"(40.77781848608801, -73.97566049602553)",Noise,High
60773314,2024-04-04 12:32:43,Noise - Helicopter,Other,34 WEST   73 STREET,WEST   73 STREET,40.77765962311511,-73.97728535025229,"(40.77765962311511, -73.97728535025229)",Noise,High
60772638,2024-04-04 12:19:48,Noise - Commercial,Loud Music/Party,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60777786,2024-04-04 12:11:56,Noise - Vehicle,Car/Truck Horn,538 WEST  159 STREET,WEST  159 STREET,40.834578469225505,-73.94224509199672,"(40.834578469225505, -73.94224509199672)",Noise,High
60768776,2024-04-04 10:52:38,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60776725,2024-04-04 10:51:06,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60771447,2024-04-04 10:49:37,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60768777,2024-04-04 10:46:56,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60778083,2024-04-04 10:45:15,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60768778,2024-04-04 10:43:35,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60775432,2024-04-04 10:42:09,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60772753,2024-04-04 10:35:48,Noise - Vehicle,Car/Truck Music,535 WEST  163 STREET,WEST  163 STREET,40.83720162164926,-73.94068522810484,"(40.83720162164926, -73.94068522810484)",Noise,Very High
60773463,2024-04-04 10:02:35,Illegal Dumping,Removal Request,29 WADSWORTH AVENUE,WADSWORTH AVENUE,40.8456456822504,-73.93800669480387,"(40.8456456822504, -73.93800669480387)",Garbage,High
60777783,2024-04-04 09:52:56,Noise - Vehicle,Car/Truck Horn,10 5 AVENUE,5 AVENUE,40.732414669162935,-73.99624385716795,"(40.732414669162935, -73.99624385716795)",Noise,High
60768504,2024-04-04 09:52:50,Noise - Vehicle,Car/Truck Horn,7 WORLD TRADE CENTER,WORLD TRADE CENTER,40.71322004182904,-74.01170886510467,"(40.71322004182904, -74.01170886510467)",Noise,High
60768503,2024-04-04 09:52:42,Noise - Vehicle,Car/Truck Horn,524 WEST   59 STREET,WEST   59 STREET,40.77078572075023,-73.9885120720818,"(40.77078572075023, -73.9885120720818)",Noise,High
60774658,2024-04-04 09:44:35,Sidewalk Condition,Broken Sidewalk,667 10 AVENUE,10 AVENUE,40.76269734446964,-73.99325680600393,"(40.76269734446964, -73.99325680600393)",Garbage,High
60778651,2024-04-04 09:26:18,Noise - Helicopter,Other,22 WEST   74 STREET,WEST   74 STREET,40.77787616354078,-73.9758410084375,"(40.77787616354078, -73.9758410084375)",Noise,High
60770122,2024-04-04 09:23:42,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60776116,2024-04-04 08:48:07,Dirty Condition,Trash,378 6 AVENUE,6 AVENUE,40.732985639330835,-74.00001082471186,"(40.732985639330835, -74.00001082471186)",Garbage,High
60774102,2024-04-04 07:17:46,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60777450,2024-04-04 06:56:27,Dirty Condition,Trash,541 WEST  180 STREET,WEST  180 STREET,40.84817358504047,-73.93314285449081,"(40.84817358504047, -73.93314285449081)",Garbage,High
60772127,2024-04-04 06:55:42,Dirty Condition,Trash,541 WEST  180 STREET,WEST  180 STREET,40.84817358504047,-73.93314285449081,"(40.84817358504047, -73.93314285449081)",Garbage,High
60774868,2024-04-04 06:44:56,Residential Disposal Complaint,Trash or Recycling Not Secure,180 BLEECKER STREET,BLEECKER STREET,40.72900848589757,-74.00088757339687,"(40.72900848589757, -74.00088757339687)",Garbage,High
60775333,2024-04-04 06:43:17,Noise - Commercial,Loud Talking,110 EAST   13 STREET,EAST   13 STREET,40.73328981275663,-73.9893303936102,"(40.73328981275663, -73.9893303936102)",Noise,Very High
60768775,2024-04-04 05:35:01,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60763024,2024-04-04 01:19:06,Noise - Commercial,Loud Music/Party,231 2 AVENUE,2 AVENUE,40.73251803248665,-73.98483468502799,"(40.73251803248665, -73.98483468502799)",Noise,High
60758522,2024-04-04 00:47:42,Noise - Commercial,Loud Music/Party,158 LUDLOW STREET,LUDLOW STREET,40.721001394303194,-73.98787850273274,"(40.721001394303194, -73.98787850273274)",Noise,Very High
60766214,2024-04-04 00:26:58,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60766215,2024-04-03 23:59:30,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60759876,2024-04-03 23:57:49,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60759877,2024-04-03 23:55:54,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60762412,2024-04-03 23:52:19,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60759878,2024-04-03 23:50:23,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60761081,2024-04-03 23:48:41,Noise - Commercial,Loud Music/Party,152 LUDLOW STREET,LUDLOW STREET,40.72082573882578,-73.9879651165761,"(40.72082573882578, -73.9879651165761)",Noise,High
60767365,2024-04-03 23:44:21,Noise - Commercial,Loud Music/Party,3920 BROADWAY,BROADWAY,40.838536015095094,-73.94159475699887,"(40.838536015095094, -73.94159475699887)",Noise,High
60767451,2024-04-03 23:39:51,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60762413,2024-04-03 23:37:59,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60759879,2024-04-03 23:36:26,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60762414,2024-04-03 23:34:40,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60764933,2024-04-03 23:33:02,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60763180,2024-04-03 22:38:23,Dirty Condition,Trash,401 EAST   65 STREET,EAST   65 STREET,40.76327213006063,-73.95899539382252,"(40.76327213006063, -73.95899539382252)",Garbage,High
60761077,2024-04-03 22:28:00,Noise - Commercial,Loud Music/Party,133 WEST   30 STREET,WEST   30 STREET,40.747735557145994,-73.99068868666602,"(40.747735557145994, -73.99068868666602)",Noise,High
60759633,2024-04-03 21:41:33,Noise - Vehicle,Car/Truck Horn,10 5 AVENUE,5 AVENUE,40.732414669162935,-73.99624385716795,"(40.732414669162935, -73.99624385716795)",Noise,High
60758357,2024-04-03 21:41:24,Noise - Vehicle,Car/Truck Horn,7 WORLD TRADE CENTER,WORLD TRADE CENTER,40.71322004182904,-74.01170886510467,"(40.71322004182904, -74.01170886510467)",Noise,High
60762161,2024-04-03 21:40:28,Noise - Vehicle,Car/Truck Horn,524 WEST   59 STREET,WEST   59 STREET,40.77078572075023,-73.9885120720818,"(40.77078572075023, -73.9885120720818)",Noise,High
60763415,2024-04-03 19:35:58,Noise - Vehicle,Car/Truck Horn,589 WEST   42 STREET,WEST   42 STREET,40.76064719915369,-73.99787386562625,"(40.76064719915369, -73.99787386562625)",Noise,High
60766216,2024-04-03 19:33:51,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60761078,2024-04-03 16:41:57,Noise - Commercial,Loud Music/Party,138 LUDLOW STREET,LUDLOW STREET,40.72042228058381,-73.98817082018844,"(40.72042228058381, -73.98817082018844)",Noise,High
60758592,2024-04-03 16:30:19,Noise - Street/Sidewalk,Loud Music/Party,3495 BROADWAY,BROADWAY,40.82494880432053,-73.95154305067291,"(40.82494880432053, -73.95154305067291)",Noise,Very High
60765963,2024-04-03 16:30:00,Noise - Vehicle,Engine Idling,655 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.79135201532358,-73.97232583677796,"(40.79135201532358, -73.97232583677796)",Noise,High
60767452,2024-04-03 15:16:39,Noise - Street/Sidewalk,Loud Talking,225 EAST   47 STREET,EAST   47 STREET,40.75364731537449,-73.97140667761374,"(40.75364731537449, -73.97140667761374)",Noise,High
60758593,2024-04-03 15:14:54,Noise - Street/Sidewalk,Loud Music/Party,3495 BROADWAY,BROADWAY,40.82494880432053,-73.95154305067291,"(40.82494880432053, -73.95154305067291)",Noise,Very High
60759880,2024-04-03 14:49:08,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60763424,2024-04-03 13:28:45,Noise - Vehicle,Car/Truck Horn,538 WEST  159 STREET,WEST  159 STREET,40.834578469225505,-73.94224509199672,"(40.834578469225505, -73.94224509199672)",Noise,High
60763123,2024-04-03 12:50:13,Dirty Condition,Trash,94 1/2 GREENWICH STREET,GREENWICH STREET,40.70808438896342,-74.01355108351943,"(40.70808438896342, -74.01355108351943)",Garbage,High
60764399,2024-04-03 12:20:18,Illegal Dumping,Removal Request,128 ELIZABETH STREET,ELIZABETH STREET,40.71948408891224,-73.99540403693251,"(40.71948408891224, -73.99540403693251)",Garbage,High
60760898,2024-04-03 10:16:05,Noise - Vehicle,Car/Truck Horn,538 WEST  159 STREET,WEST  159 STREET,40.834578469225505,-73.94224509199672,"(40.834578469225505, -73.94224509199672)",Noise,High
60762407,2024-04-03 09:43:40,Noise - Street/Sidewalk,Loud Music/Party,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60761163,2024-04-03 09:02:44,Noise - Street/Sidewalk,Loud Talking,15 EAST   26 STREET,EAST   26 STREET,40.74311857428567,-73.98738729265246,"(40.74311857428567, -73.98738729265246)",Noise,High
60760642,2024-04-03 07:38:14,Commercial Disposal Complaint,Private Carter Decal Not Posted,231 2 AVENUE,2 AVENUE,40.73251803248665,-73.98483468502799,"(40.73251803248665, -73.98483468502799)",Garbage,High
60764456,2024-04-03 07:13:45,Residential Disposal Complaint,Trash or Recycling Not Secure,200 PARK AVENUE SOUTH,PARK AVENUE SOUTH,40.73678662631891,-73.98930457456102,"(40.73678662631891, -73.98930457456102)",Garbage,High
60766981,2024-04-03 07:03:42,Residential Disposal Complaint,Trash or Recycling Not Secure,18 SPRING STREET,SPRING STREET,40.72141089175726,-73.99497459839357,"(40.72141089175726, -73.99497459839357)",Garbage,High
60759367,2024-04-03 06:52:40,Residential Disposal Complaint,Trash or Recycling Not Secure,180 BLEECKER STREET,BLEECKER STREET,40.72900848589757,-74.00088757339687,"(40.72900848589757, -74.00088757339687)",Garbage,High
60762415,2024-04-03 06:24:43,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60764863,2024-04-03 06:24:01,Noise - Commercial,Loud Music/Party,110 EAST   13 STREET,EAST   13 STREET,40.73328981275663,-73.9893303936102,"(40.73328981275663, -73.9893303936102)",Noise,Very High
60767450,2024-04-03 04:05:29,Noise - Street/Sidewalk,Loud Talking,161 LEXINGTON AVENUE,LEXINGTON AVENUE,40.74396864895252,-73.98148308229071,"(40.74396864895252, -73.98148308229071)",Noise,High
60764934,2024-04-03 04:04:06,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60764703,2024-04-03 03:13:55,Noise - Vehicle,Engine Idling,110 BARROW STREET,BARROW STREET,40.73185448671073,-74.00850086275602,"(40.73185448671073, -74.00850086275602)",Noise,High
60758596,2024-04-03 02:05:15,Noise - Street/Sidewalk,Loud Talking,2 AVENUE,2 AVENUE,40.768797068314726,-73.95836382115831,"(40.768797068314726, -73.95836382115831)",Noise,High
60767369,2024-04-03 01:40:12,Noise - Commercial,Loud Music/Party,158 LUDLOW STREET,LUDLOW STREET,40.721001394303194,-73.98787850273274,"(40.721001394303194, -73.98787850273274)",Noise,Very High
60767224,2024-04-03 00:58:05,Noise - Vehicle,Engine Idling,110 BARROW STREET,BARROW STREET,40.73185448671073,-74.00850086275602,"(40.73185448671073, -74.00850086275602)",Noise,High
60752596,2024-04-03 00:28:09,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60755794,2024-04-03 00:25:23,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60749951,2024-04-03 00:23:44,Noise - Street/Sidewalk,Loud Talking,1925 7 AVENUE,7 AVENUE,40.80343327648867,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",Noise,Very High
60749890,2024-04-03 00:15:25,Noise - Commercial,Loud Music/Party,240 MULBERRY STREET,MULBERRY STREET,40.72287388416484,-73.99588723360148,"(40.72287388416484, -73.99588723360148)",Noise,High
60756398,2024-04-03 00:13:59,Noise - Street/Sidewalk,Loud Music/Party,622 WEST  137 STREET,WEST  137 STREET,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)",Noise,High
60752125,2024-04-02 23:52:43,Noise - Vehicle,Car/Truck Music,524 WEST  169 STREET,WEST  169 STREET,40.840850336148144,-73.93737508387434,"(40.840850336148144, -73.93737508387434)",Noise,Very High
60756397,2024-04-02 23:45:47,Noise - Street/Sidewalk,Loud Music/Party,2251 1 AVENUE,1 AVENUE,40.79570972223606,-73.93563701131237,"(40.79570972223606, -73.93563701131237)",Noise,High
60754143,2024-04-02 23:43:26,Noise - Commercial,Loud Music/Party,2226 1 AVENUE,1 AVENUE,40.794804313097934,-73.93626991472516,"(40.794804313097934, -73.93626991472516)",Noise,Very High
60757504,2024-04-02 23:37:40,Noise - Street/Sidewalk,Loud Music/Party,622 WEST  137 STREET,WEST  137 STREET,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)",Noise,High
60753122,2024-04-02 23:37:22,Noise - Commercial,Loud Music/Party,2226A 1 AVENUE,1 AVENUE,40.794804313097934,-73.93626991472516,"(40.794804313097934, -73.93626991472516)",Noise,Very High
60753176,2024-04-02 23:23:56,Noise - Street/Sidewalk,Loud Music/Party,622 WEST  137 STREET,WEST  137 STREET,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)",Noise,High
60749751,2024-04-02 23:16:45,Noise - Vehicle,Engine Idling,825 7 AVENUE,7 AVENUE,40.7631544675126,-73.9817448788586,"(40.7631544675126, -73.9817448788586)",Noise,High
60757417,2024-04-02 22:53:44,Noise - Commercial,Loud Music/Party,43 WEST   27 STREET,WEST   27 STREET,40.74485622336103,-73.98961364278482,"(40.74485622336103, -73.98961364278482)",Noise,Very High
60752048,2024-04-02 22:28:44,Noise - Commercial,Loud Music/Party,132 WEST   23 STREET,WEST   23 STREET,40.743352406436166,-73.99388669494165,"(40.743352406436166, -73.99388669494165)",Noise,High
60749888,2024-04-02 22:10:13,Noise - Commercial,Loud Music/Party,43 WEST   27 STREET,WEST   27 STREET,40.74485622336103,-73.98961364278482,"(40.74485622336103, -73.98961364278482)",Noise,Very High
60751044,2024-04-02 22:02:47,Noise - Street/Sidewalk,Loud Talking,2 AVENUE,2 AVENUE,40.768797068314726,-73.95836382115831,"(40.768797068314726, -73.95836382115831)",Noise,High
60749955,2024-04-02 22:00:28,Noise - Street/Sidewalk,Loud Talking,308 EAST   72 STREET,EAST   72 STREET,40.768456429488,-73.95756618887745,"(40.768456429488, -73.95756618887745)",Noise,High
